FlightDate,UniqueCarrier,Carrier,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,ArrTime,ArrDelay,ArrDelayMinutes,ArrivalDelayGroups,Cancelled,ActualElapsedTime,AirTime,Distance
1/6/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1638,38,38,1,2,1915,45,45,3,0,217,192,1192
1/7/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1559,-1,0,0,-1,1810,-20,0,-2,0,191,177,1192
1/8/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1605,5,5,0,0,1839,9,9,0,0,214,191,1192
1/9/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1735,95,95,1,6,1955,85,85,5,0,200,177,1192
1/10/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1706,66,66,1,4,1941,71,71,4,0,215,193,1192
1/11/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1619,19,19,1,1,1840,10,10,0,0,201,181,1192
1/12/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1620,20,20,1,1,1840,10,10,0,0,200,175,1192
1/13/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1553,-7,0,0,-1,1827,-3,0,-1,0,214,193,1192
1/14/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1553,-7,0,0,-1,1828,-2,0,-1,0,215,190,1192
1/15/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1600,0,0,0,0,1817,-13,0,-1,0,197,164,1192
1/16/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1610,10,10,0,0,1833,3,3,0,0,203,183,1192
1/17/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1605,5,5,0,0,1813,-17,0,-2,0,188,170,1192
1/18/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1600,0,0,0,0,1822,-8,0,-1,0,202,183,1192
1/19/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1558,-2,0,0,-1,1812,-18,0,-2,0,194,171,1192
1/20/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1601,1,1,0,0,1816,-14,0,-1,0,195,178,1192
1/21/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1723,83,83,1,5,1951,81,81,5,0,208,169,1192
1/22/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1628,28,28,1,1,1858,28,28,1,0,210,184,1192
1/23/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1553,-7,0,0,-1,1852,22,22,1,0,239,207,1192
1/24/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1650,50,50,1,3,1856,26,26,1,0,186,166,1192
1/25/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1553,-7,0,0,-1,1813,-17,0,-2,0,200,171,1192
1/26/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1605,5,5,0,0,1822,-8,0,-1,0,197,177,1192
1/27/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1555,-5,0,0,-1,1857,27,27,1,0,242,221,1192
1/28/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1603,3,3,0,0,1851,21,21,1,0,228,208,1192
1/29/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1554,-6,0,0,-1,1825,-5,0,-1,0,211,177,1192
1/30/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1555,-5,0,0,-1,1807,-23,0,-2,0,192,174,1192
1/31/2014,AA,AA,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1552,-8,0,0,-1,1817,-13,0,-1,0,205,185,1192
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1135,0,0,0,0,1456,-19,0,-2,0,141,126,1192
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1136,1,1,0,0,1524,9,9,0,0,168,133,1192
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1209,34,34,1,2,1555,40,40,2,0,166,149,1192
1/4/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1150,15,15,1,1,1524,9,9,0,0,154,138,1192
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1150,15,15,1,1,1520,5,5,0,0,150,132,1192
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1227,52,52,1,3,1540,25,25,1,0,133,118,1192
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1134,-1,0,0,-1,1459,-16,0,-2,0,145,129,1192
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1146,11,11,0,0,1523,8,8,0,0,157,131,1192
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1303,88,88,1,5,1643,88,88,5,0,160,134,1192
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1222,47,47,1,3,1548,33,33,2,0,146,133,1192
1/11/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1201,26,26,1,1,1542,27,27,1,0,161,144,1192
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1154,19,19,1,1,1537,22,22,1,0,163,147,1192
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1131,-4,0,0,-1,1503,-12,0,-1,0,152,128,1192
1/14/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1128,-7,0,0,-1,1453,-22,0,-2,0,145,128,1192
1/15/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1132,-3,0,0,-1,1517,2,2,0,0,165,145,1192
1/16/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1131,-4,0,0,-1,1500,-15,0,-1,0,149,132,1192
1/17/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1150,15,15,1,1,1522,7,7,0,0,152,135,1192
1/18/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1129,-6,0,0,-1,1502,-13,0,-1,0,153,140,1192
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1137,2,2,0,0,1519,4,4,0,0,162,148,1192
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1134,-1,0,0,-1,1514,-1,0,-1,0,160,137,1192
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1132,-3,0,0,-1,1518,3,3,0,0,166,146,1192
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1142,7,7,0,0,1507,-8,0,-1,0,145,134,1192
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1128,-7,0,0,-1,1449,-26,0,-2,0,141,130,1192
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1229,54,54,1,3,1605,50,50,3,0,156,140,1192
1/25/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1133,-2,0,0,-1,1506,-9,0,-1,0,153,138,1192
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1136,1,1,0,0,1513,-2,0,-1,0,157,140,1192
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1130,-5,0,0,-1,1450,-25,0,-2,0,140,127,1192
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1142,7,7,0,0,1502,-13,0,-1,0,140,126,1192
1/29/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1132,-3,0,0,-1,1456,-19,0,-2,0,144,130,1192
1/30/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1131,-4,0,0,-1,1501,-14,0,-1,0,150,138,1192
1/31/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1127,-8,0,0,-1,1451,-24,0,-2,0,144,131,1192
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1216,26,26,1,1,1403,23,23,1,0,167,149,989
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1255,65,65,1,4,1440,60,60,4,0,165,143,989
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1151,1,1,0,0,1331,-9,0,-1,0,160,139,989
1/4/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1214,24,24,1,1,1404,24,24,1,0,170,147,989
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1150,0,0,0,0,1343,3,3,0,0,173,156,989
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1202,12,12,0,0,1354,14,14,0,0,172,149,989
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1147,-3,0,0,-1,1333,-7,0,-1,0,166,144,989
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1210,20,20,1,1,1400,20,20,1,0,170,143,989
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1156,6,6,0,0,1351,11,11,0,0,175,149,989
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1149,-1,0,0,-1,1334,-6,0,-1,0,165,152,989
1/11/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1253,63,63,1,4,1429,49,49,3,0,156,142,989
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1148,-2,0,0,-1,1333,-7,0,-1,0,165,139,989
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1148,-2,0,0,-1,1334,-6,0,-1,0,166,151,989
1/14/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1152,2,2,0,0,1401,21,21,1,0,189,155,989
1/15/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1154,4,4,0,0,1330,-10,0,-1,0,156,137,989
1/16/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1148,-2,0,0,-1,1326,-14,0,-1,0,158,141,989
1/17/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1146,-4,0,0,-1,1325,-15,0,-1,0,159,144,989
1/18/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1322,92,92,1,6,1456,76,76,5,0,154,130,989
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1148,-2,0,0,-1,1329,-11,0,-1,0,161,140,989
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1157,7,7,0,0,1342,2,2,0,0,165,147,989
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1205,15,15,1,1,1342,2,2,0,0,157,136,989
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1145,-5,0,0,-1,1325,-15,0,-1,0,160,141,989
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1151,1,1,0,0,1330,-10,0,-1,0,159,143,989
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1157,7,7,0,0,1340,0,0,0,0,163,138,989
1/25/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1154,4,4,0,0,1325,-15,0,-1,0,151,136,989
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1150,0,0,0,0,1331,-9,0,-1,0,161,141,989
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1156,6,6,0,0,1348,8,8,0,0,172,147,989
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1152,2,2,0,0,1340,0,0,0,0,168,151,989
1/29/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1148,-2,0,0,-1,1344,4,4,0,0,176,160,989
1/30/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1155,5,5,0,0,1401,21,21,1,0,186,159,989
1/31/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1156,6,6,0,0,1343,3,3,0,0,167,147,989
1/1/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1442,22,22,1,1,1815,15,15,1,0,153,112,989
1/2/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1516,56,56,1,3,1846,46,46,3,0,150,126,989
1/3/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1417,-3,0,0,-1,1749,-11,0,-1,0,152,126,989
1/4/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1438,18,18,1,1,1758,-2,0,-1,0,140,114,989
1/5/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1421,1,1,0,0,1734,-26,0,-2,0,133,109,989
1/6/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1429,9,9,0,0,1754,-6,0,-1,0,145,123,989
1/7/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1415,-5,0,0,-1,1742,-18,0,-2,0,147,123,989
1/8/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1444,24,24,1,1,1837,37,37,2,0,173,131,989
1/9/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1434,14,14,0,0,1842,42,42,2,0,188,122,989
1/10/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1410,-10,0,0,-1,1731,-29,0,-2,0,141,117,989
1/11/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1502,42,42,1,2,1827,27,27,1,0,145,124,989
1/12/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1418,-2,0,0,-1,1750,-10,0,-1,0,152,120,989
1/13/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1418,-2,0,0,-1,1741,-19,0,-2,0,143,119,989
1/14/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1436,16,16,1,1,1806,6,6,0,0,150,125,989
1/15/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1416,-4,0,0,-1,1742,-18,0,-2,0,146,120,989
1/16/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1411,-9,0,0,-1,1735,-25,0,-2,0,144,122,989
1/17/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1411,-9,0,0,-1,1743,-17,0,-2,0,152,130,989
1/18/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1532,72,72,1,4,1858,58,58,3,0,146,126,989
1/19/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1422,2,2,0,0,1756,-4,0,-1,0,154,123,989
1/20/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1420,0,0,0,0,1757,-3,0,-1,0,157,123,989
1/21/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1418,-2,0,0,-1,1740,-20,0,-2,0,142,124,989
1/22/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1416,-4,0,0,-1,1743,-17,0,-2,0,147,124,989
1/23/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1424,4,4,0,0,1809,9,9,0,0,165,126,989
1/24/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1415,-5,0,0,-1,1754,-6,0,-1,0,159,135,989
1/25/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1411,-9,0,0,-1,1734,-26,0,-2,0,143,118,989
1/26/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1413,-7,0,0,-1,1738,-22,0,-2,0,145,117,989
1/27/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1426,6,6,0,0,1754,-6,0,-1,0,148,120,989
1/28/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1416,-4,0,0,-1,1740,-20,0,-2,0,144,114,989
1/29/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1423,3,3,0,0,1745,-15,0,-1,0,142,116,989
1/30/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1440,20,20,1,1,1757,-3,0,-1,0,137,115,989
1/31/2014,AA,AA,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,1420,0,0,0,0,1742,-18,0,-2,0,142,119,989
1/1/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1054,-1,0,0,-1,1216,-14,0,-1,0,82,69,550
1/2/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1116,21,21,1,1,1250,20,20,1,0,94,78,550
1/3/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1110,15,15,1,1,1247,17,17,1,0,97,79,550
1/4/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1056,1,1,0,0,1221,-9,0,-1,0,85,71,550
1/5/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,,,,,,,,,,1,,,550
1/6/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,,,,,,,,,,1,,,550
1/7/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1058,3,3,0,0,1227,-3,0,-1,0,89,75,550
1/8/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1134,39,39,1,2,1306,36,36,2,0,92,73,550
1/9/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1133,38,38,1,2,1310,40,40,2,0,97,74,550
1/10/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1051,-4,0,0,-1,1215,-15,0,-1,0,84,68,550
1/11/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1101,6,6,0,0,1245,15,15,1,0,104,89,550
1/12/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1053,-2,0,0,-1,1221,-9,0,-1,0,88,72,550
1/13/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1054,-1,0,0,-1,1224,-6,0,-1,0,90,68,550
1/14/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1050,-5,0,0,-1,1220,-10,0,-1,0,90,73,550
1/15/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1048,-7,0,0,-1,1235,5,5,0,0,107,96,550
1/16/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1051,-4,0,0,-1,1221,-9,0,-1,0,90,76,550
1/17/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1052,-3,0,0,-1,1236,6,6,0,0,104,86,550
1/18/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1059,4,4,0,0,1228,-2,0,-1,0,89,76,550
1/19/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1050,-5,0,0,-1,1220,-10,0,-1,0,90,77,550
1/20/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1107,12,12,0,0,1240,10,10,0,0,93,76,550
1/21/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1155,60,60,1,4,1345,75,75,5,0,110,88,550
1/22/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1137,42,42,1,2,1318,48,48,3,0,101,84,550
1/23/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1047,-8,0,0,-1,1209,-21,0,-2,0,82,68,550
1/24/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1117,22,22,1,1,1255,25,25,1,0,98,78,550
1/25/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1054,-1,0,0,-1,1233,3,3,0,0,99,77,550
1/26/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1101,6,6,0,0,1232,2,2,0,0,91,77,550
1/27/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1102,7,7,0,0,1229,-1,0,-1,0,87,70,550
1/28/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1048,-7,0,0,-1,1211,-19,0,-2,0,83,70,550
1/29/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1052,-3,0,0,-1,1223,-7,0,-1,0,91,76,550
1/30/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1052,-3,0,0,-1,1227,-3,0,-1,0,95,78,550
1/31/2014,AA,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1052,-3,0,0,-1,1238,8,8,0,0,106,69,550
1/1/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1307,-3,0,0,-1,1507,2,2,0,0,120,93,550
1/2/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1334,24,24,1,1,1517,12,12,0,0,103,79,550
1/3/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1339,29,29,1,1,1533,28,28,1,0,114,82,550
1/4/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1323,13,13,0,0,1506,1,1,0,0,103,86,550
1/5/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,550
1/6/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,550
1/7/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1321,11,11,0,0,1500,-5,0,-1,0,99,83,550
1/8/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1345,35,35,1,2,1546,41,41,2,0,121,96,550
1/9/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1440,90,90,1,6,1641,96,96,6,0,121,91,550
1/10/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1304,-6,0,0,-1,1502,-3,0,-1,0,118,99,550
1/11/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1331,21,21,1,1,1510,5,5,0,0,99,83,550
1/12/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1303,-7,0,0,-1,1456,-9,0,-1,0,113,88,550
1/13/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1310,0,0,0,0,1504,-1,0,-1,0,114,96,550
1/14/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1310,0,0,0,0,1504,-1,0,-1,0,114,92,550
1/15/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1313,3,3,0,0,1443,-22,0,-2,0,90,76,550
1/16/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1309,-1,0,0,-1,1454,-11,0,-1,0,105,89,550
1/17/2014,AA,AA,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1320,10,10,0,0,1452,-13,0,-1,0,92,75,550
